text,label
 stfu cause talking roger roger definetely make comments comments made random idiot made fake twitter account random idiot hacked roger twitter account really think man roger position make hatefull coments ,0
 so refuse retract letter based lie guy hate lying american people disturbing dishonest sleazy behavior part judson phillips one reason personally call tea party member keep up bigger joke left ever sadly smear conservatives values ,0
 stop stupid numerical stats admit wanna pork wade ,0
 and heat shot still let act like heat played best either ,0
 the tombstone hearse stake pies n nare ordered oh well good lasted n nlmfao hahahahahahahahahahahahahahahahahahaha ,0
 those inside made money investors took shorts ever feel like someone pulling strings ,0
 i give credit right whinger stands stupid racist moronic ignorant hateful idiotic bilious cretinous comments try blame someone else hey espinosa hope fall well ,0
 it pretty meaningful highest ranking government official shortage additional examples normal high school approximately white black student body example look lunch room see whites blacks sitting much often not serious conflicts divided along racial lines preferences also reflected people choose live affluent black community region affluent blacks often choose live among affluent blacks blamed it natural people want associate people like themselves desire associate kind national trend characteristic human nature existed many thousands years earth ,0
 more like turn yo ass carnival ride already look like take dick ass homo ass picture yours ,1
 anybody mean motherfucker confuses bill pullman bill paxton fucking imbecile beneath contempt ,1
 have one ever seen dude fuck flick wonder fucks around not see jerk flicks ,0
 number fifteen lol ,0
 shisui born tobi gave nagato rinnegan so thats hopeless case ,0
 you sickening pathetic ,1
 needs give fucking like never got them i waiting lollipop chainsaw drop price game looks bad great ,0
 regret dont lol ,0
 he ugly ,0
 don really care she billionaire daughter so lady gaga btw think identifies w ur struggle snl performance definitely looked nervous terrified fact don blame her kind audience snl has would peeing panties stage even marilyn manson admits puking nerves befor live shows fresh scene bottom line this heard song liked it downloaded rest love style fake lips all think works like boss said she made playlist so ,0
 apparently stupid even watch video get right desperately needed information reagan interrupted seconds statement statement clearly another seconds n nyou irrefutably proven can get facts straight even video front retarded face thanks proving right ,1
 that get cup coffee starbucks ,0
 go rox make row tonight ,0
 then thief justice apologist pabaon general ,0
 your idiot ,1
 compared usa zimbabwe looks clean ,0
 oo shit nice d ,0
 they probably get signatures stupid churches would awesome the lose anything show things changed ,0
 hows mom basement doing ,1
 shred tiny pieces glue body ,0
 stick santorum obsession wife makes look like ass n nthere plenty pick him big freak are ,0
 you know struggling descalso hits homer ya yikes ,0
 amen problem solved ,0
 please let us know logged viewing from ,0
 and arent much loser them ni say worse ,1
 damn nicole fuck us once please ,1
 when storming field pulling win usu home know program trouble ,0
 where going this ,0
 ,0
 here boy sander ,0
 hey that insult religious beliefs n nmake fun santa jesus like prophesied sacred valve scrolls ,0
 bbu a friend playing produce farming three years evry since economy got soft grow cabbage collards fall beans tomatoes bell peppers spring thinking lettuce lately ,0
 smacked who coonass boys sure corny ,1
 damn ,0
 oh bore stupid twat ,1
 not sure joking dumb have knowledge comics ,1
 etan amazing wife lucy ,0
 uh guest using uh make sound intelligent superior makes sound like moron always prove be case spell duh ,1
 franklin street ,0
 guess got money buy lavish tributes ,0
 have worked kitchens body piercings banned potential danger piercings falling food possibility setting heat sensors is food safety victorian policy ,0
 no toad libturd ,1
 aw says centre right outside big red letters n nof course called rogers owns team stadium tv empire broadcasts games normal people still call skydome ,0
 ones man game get wrong like reggie jackson think maynor manning second unit starters get lead second unit makes grow think start happen later year jackson getting feet wet anyone else think jackson plays lot like rw rookie year control super athletic able use athleticism make position sometimes ,0
